"latitude";"longitude";"bio4_temp_";"bio11_temp";"bio16_prec";"bio17_prec";"ag_mosiac";"distance_high_pop";"hnd";"soilWater";"pH";"clay"
-4.383383;-70.031283;3.95276980807912;25.3183941571555;1043.18015172563;450.611132083066;0;223.409658344949;4.04205849556507;33.49377593361;43.3817427385892;29.850622406639
-3.197417;-59.82325;5.56360347216492;26.55;833.782743039276;261.977738525401;0;20000;3.05393556669293;37.1991701244813;51.2199170124481;34.655601659751
-3.19075;-59.868444;5.47155098218768;26.55;826.741044747597;261.462779025654;0;9515.06733805338;0.772795622279535;38;52;27
-19.848264;-43.991003;18.3169123619672;18.7618097612681;893.975025144439;35.9594851868017;0.164594140400008;485.256984165737;10.8950946399704;28.6748971193416;53.8600823045268;36.9753086419753
-7.52143;-35.53546;10.7806368514826;22.6899758035749;382.064034456272;67.2409128773844;0;4285.34991048177;21.0160849547583;25.6404958677686;59.6198347107438;19.3801652892562
-19.512551;-43.744926;18.2457526968887;19.3162015401737;850.662815343854;34.543375697764;0.168748371276138;20000;36.9421428461544;27.8770491803279;51.3319672131148;36.5614754098361
-20.65527;-44.27033;19.1774303410861;16.4848466291557;910.270472152395;50.5143013000668;0.304996821594239;20000;22.2227040197028;27.844262295082;51;36.9344262295082
-8.08988;-35.52757;11.0130077865903;23.3036219793627;374.785094033649;69.8438584273476;0;20000;13.9763550246057;23.8347107438017;60.3140495867769;24.9256198347107
-10.123611;-36.855833;15.1790852538417;23.9731526409591;391.416410925272;70.9589136144799;0.0220103088989258;5537.25303258975;20.0683959535331;31.5495867768595;54;27.3305785123967
-9.984167;-36.710556;15.1390565045449;23.2318504844939;446.141699319851;76.6675189299925;0;9442.13605825337;13.5823525850438;26.3677685950413;57.8512396694215;21.9462809917355
-18.911483;-48.260422;15.1628175813436;19.7099037203358;786.532211516487;44.5953118326276;0;0;18.7688493259618;29.8032786885246;64.7704918032787;30.5409836065574
-16.592765;-40.558205;16.7243878982159;21.1470788524654;384.131374198714;75.4133063201697;0.190084075172574;20000;23.107604901977;26.2139917695473;56.358024691358;32.4814814814815
-19.330907;-41.197071;18.1528741694641;21.8575649334615;548.785638700572;45.0191206751275;0.156810523506194;5212.89571795886;57.3141256575722;31.1975308641975;57.5555555555556;33.9423868312757
-10.433889;-36.432222;11.0413122543166;24.5613864634699;576.195334139506;97.5226346603597;0.0800421016235352;2509.82885231433;0.464824378983048;40.680412371134;56.2216494845361;26.0412371134021
-10.202778;-36.452222;12.6443833653871;23.8476135724308;561.563997570404;97.0944351504021;0.256870015949324;13530.2992009206;15.1372686811715;31.599173553719;51;26
-19.451917;-43.655861;18.2785712302743;18.6028562449474;1032.24139947101;42.3602006395682;0.123752263827933;13316.1523561116;69.7159756162039;34;55.5884773662551;39.4979423868313
-8.12632;-35.4081;10.9435003551585;22.82299523145;438.002966598004;81.8611047145097;0.291516067509191;1484.00980326335;30.9932449309163;30.6058091286307;53.7842323651452;25.7842323651452
-15.89974;-40.18576;16.0264629988714;22.2525123732335;354.609434981942;85.9663126217726;0;241.425189234102;23.351707286522;28.6393442622951;55.0737704918033;28.9180327868852
-9.968851;-67.810822;6.9142380889832;24.5562786762679;751.749343042845;93.2008941100332;0;0;5.94900989926551;22.0702479338843;55.896694214876;27.1900826446281
-29.918638;-51.178122;38.1048612732737;14.6951801165559;419.446579405541;310.331144463045;0;0;10.4452683605799;30.2967479674797;64.9268292682927;25.7845528455285
-27.049495;-52.399836;32.496232631818;13.8968088747299;631.287412819977;495.610409304532;0.425066865014649;15617.8598632812;113.022370166466;38.0532786885246;51.7213114754098;45.7295081967213
-20.084954;-43.790531;19.1804324315426;18.7068026167948;798.109119922911;34.5309537114667;0.225182939238425;90.7616700244551;16.4329924661605;29.0327868852459;52.766393442623;38.2909836065574
-2.153071;-56.087444;7.79155131689263;26.6753911563299;996.48506875928;155.60876678179;0;0;5.98046557289931;35.4972677595628;50.7978142076503;27.6120218579235
-12.365611;-38.868389;16.5492194361782;22.2345161901069;395.531253582238;201.751936489522;0.26698394499057;585.215571575085;18.1738398241899;29.761316872428;53.3744855967078;26.1728395061728
-4.383169;-70.031497;3.95053346749375;25.322297235518;1043.09604384967;450.603559382603;0;217.203834502034;3.93045319956863;33.4356846473029;43.3236514522822;29.8838174273859
-4.379167;-70.023333;4.03219868980091;25.2793841035138;1037.1149088598;448.368561881258;0;0;6.29083340296607;33.7351598173516;44.5433789954338;29.6575342465753
-17.211568;-54.142192;11.5419396675711;22.5521641691947;765.553909647655;51.130470663489;0.0413553801544788;257.575757575758;12.3035171728566;30.6460905349794;54.4814814814815;25.9259259259259
-3.294082;-60.62851;5.17115792406501;26.3102264502375;963.510244587467;277.933319442711;0;16.6390157063802;10.0928362612902;26.5352697095436;46.1867219917012;30.0954356846473
-21.943682;-43.166714;22.1260753153025;19.0653906567696;660.757901967801;51.5699093679979;0.0689531903686523;20000;75.4718822729392;34.0286885245902;52.3319672131148;35.0040983606557
-30.084543;-51.624184;39.1615996454369;14.45;407.260446579642;290.729196723366;0.143316433317057;15490.4965333977;4.55773683132664;34;50.8225806451613;24.8145161290323
-27.441107;-48.462095;30.4798407403121;16.856458791262;574.579289153781;277.712486323413;0.547978867260983;184.556255729831;50.4778181260505;35.0576131687243;49.4897119341564;27.9835390946502
-27.442478;-48.466215;30.5015796371542;16.8171622321219;574.936616533603;277.047169457697;0.582742826780074;293.899175132193;58.9719741393509;35.6131687242798;49;28.6090534979424
-27.43008;-48.451384;30.5064874585135;16.9548353119507;571.413664041525;278.527048173183;0.232777314507219;164.165759823187;2.87231070490984;34.1206896551724;53;25.2528735632184
-27.594109;-48.549385;30.8833842957617;16.7503617735986;582.898671922029;263.916955116341;0;63.0427749757844;20.1551905659491;39.5454545454545;58.2107438016529;28.5909090909091
